now[ms],AHT_tmp[C],AHT_hum,BMP_temp[C],BMP_pres,gx,gy,gz,ax,ay,az,gtemp,magx,magy,magz,volt
1823049,-17.68,63.69,-16.95,102722,2.565,2.626,-0.183,0.008,-0.080,1.019,3.49,-998.00,1220.00,102.00,2999.0000
1823131,-17.68,63.67,-16.95,102722,2.336,2.580,-0.069,0.005,-0.082,1.022,3.49,-996.00,1232.00,102.00,2997.0000
1823218,-17.70,63.66,-16.94,102722,2.427,2.183,-0.229,0.006,-0.080,1.020,3.40,-996.00,1235.00,100.00,2998.0000
1823302,-17.68,63.69,-16.94,102722,2.435,2.489,-0.328,0.003,-0.084,1.020,3.64,-988.00,1225.00,97.00,2997.0000
1823384,-17.69,63.66,-16.95,102721,2.282,2.412,-0.351,0.003,-0.082,1.025,3.64,-1001.00,1227.00,90.00,2999.0000
1823466,-17.68,63.67,-16.95,102721,2.489,2.336,-0.282,0.005,-0.081,1.021,3.78,-988.00,1230.00,87.00,2998.0000
1823548,-17.67,63.67,-16.95,102723,2.641,2.550,-0.153,0.006,-0.076,1.017,3.78,-998.00,1227.00,95.00,2999.0000
1823635,-17.70,63.66,-16.95,102724,2.489,2.496,-0.374,0.006,-0.079,1.017,3.49,-993.00,1220.00,95.00,3002.0000
1823717,-17.69,63.67,-16.95,102724,2.664,2.504,-0.069,0.000,-0.081,1.019,3.49,-996.00,1220.00,97.00,2998.0000
1823799,-17.68,63.68,-16.95,102721,2.435,2.557,-0.473,0.005,-0.080,1.016,3.68,-1001.00,1227.00,97.00,2999.0000
1823881,-17.69,63.68,-16.95,102721,2.298,2.634,-0.198,0.006,-0.078,1.021,3.45,-1003.00,1235.00,105.00,3002.0000
1823990,-17.70,63.57,-16.95,102721,2.496,2.481,-0.389,0.005,-0.081,1.017,3.92,-1008.00,1227.00,105.00,3000.0000
1824072,-17.69,63.67,-16.95,102722,2.420,2.466,-0.122,0.007,-0.079,1.022,3.78,-1001.00,1237.00,102.00,2998.0000
1824154,-17.69,63.69,-16.95,102722,2.427,2.389,-0.145,0.008,-0.084,1.022,3.78,-1001.00,1222.00,90.00,2998.0000
1824236,-17.68,63.69,-16.95,102718,2.366,2.260,-0.321,0.004,-0.083,1.023,3.64,-1001.00,1217.00,92.00,2999.0000
1824318,-17.69,63.68,-16.95,102718,2.588,2.359,-0.061,0.006,-0.084,1.026,3.68,-998.00,1217.00,95.00,2998.0000
1824420,-17.71,63.61,-16.95,102723,2.481,2.565,-0.221,0.006,-0.081,1.022,3.64,-1001.00,1230.00,87.00,2995.0000
1824515,-17.69,63.64,-16.95,102719,2.389,2.420,-0.046,0.007,-0.080,1.017,3.78,-998.00,1225.00,95.00,2999.0000
1824597,-17.69,63.69,-16.95,102719,2.420,2.328,-0.214,0.006,-0.082,1.017,3.68,-986.00,1227.00,97.00,2997.0000
1824679,-17.69,63.67,-16.95,102724,2.328,2.626,-0.084,0.006,-0.080,1.021,3.64,-1001.00,1230.00,87.00,3001.0000
1824766,-17.70,63.66,-16.95,102724,2.443,2.588,-0.214,0.007,-0.084,1.016,3.82,-1003.00,1225.00,90.00,2999.0000
1824848,-17.70,63.68,-16.95,102724,2.550,2.450,0.061,0.010,-0.079,1.020,3.68,-1003.00,1227.00,90.00,2997.0000
1824930,-17.69,63.69,-16.95,102724,2.351,2.565,-0.229,0.006,-0.082,1.017,3.40,-1006.00,1222.00,90.00,2998.0000
1825012,-17.70,63.70,-16.95,102723,2.267,2.603,-0.153,0.005,-0.081,1.022,3.64,-998.00,1230.00,102.00,2998.0000
1825094,-17.69,63.70,-16.95,102723,2.450,2.313,-0.031,0.004,-0.081,1.025,3.59,-1003.00,1227.00,90.00,2999.0000
1825181,-17.69,63.67,-16.95,102726,2.481,2.618,0.023,0.009,-0.079,1.018,3.49,-998.00,1240.00,92.00,2994.0000
1825263,-17.70,63.68,-16.95,102725,2.305,2.603,-0.336,0.003,-0.082,1.021,3.59,-1003.00,1248.00,102.00,2999.0000
1825345,-17.68,63.68,-16.95,102725,2.206,2.237,-0.084,0.006,-0.079,1.017,3.59,-1001.00,1237.00,115.00,2998.0000
1825427,-17.69,63.68,-16.95,102722,2.496,2.763,-0.244,0.006,-0.083,1.020,3.78,-1006.00,1232.00,95.00,2997.0000
1825509,-17.69,63.69,-16.95,102722,2.466,2.412,-0.374,0.008,-0.077,1.020,3.49,-993.00,1230.00,110.00,2997.0000
1825596,-17.69,63.67,-16.95,102723,2.344,2.191,-0.206,0.010,-0.079,1.018,3.68,-998.00,1227.00,90.00,2998.0000
1825678,-17.67,63.69,-16.95,102723,2.573,2.405,-0.290,0.006,-0.081,1.019,3.78,-991.00,1240.00,87.00,2999.0000
1825760,-17.69,63.70,-16.95,102723,2.573,2.794,-0.580,0.007,-0.079,1.022,3.49,-993.00,1237.00,112.00,2999.0000
1825842,-17.67,63.67,-16.95,102723,2.267,2.489,-0.107,0.009,-0.082,1.021,3.64,-1006.00,1220.00,97.00,2997.0000
1825929,-17.70,63.68,-16.94,102724,2.237,2.557,-0.267,0.008,-0.081,1.018,3.49,-988.00,1235.00,100.00,2999.0000
1826011,-17.68,63.69,-16.94,102722,2.511,2.611,0.115,0.005,-0.083,1.021,3.49,-998.00,1230.00,97.00,2995.0000
1826093,-17.68,63.69,-16.94,102722,2.366,2.634,-0.061,0.007,-0.081,1.019,3.64,-1008.00,1230.00,102.00,2997.0000
1826175,-17.69,63.71,-16.95,102723,2.473,2.351,-0.420,0.007,-0.080,1.016,3.64,-1001.00,1225.00,92.00,2997.0000
1826257,-17.68,63.70,-16.95,102723,2.366,2.374,-0.252,0.005,-0.078,1.018,3.78,-993.00,1240.00,95.00,2997.0000
1826344,-17.68,63.67,-16.94,102722,2.458,2.290,-0.221,0.006,-0.082,1.022,3.45,-996.00,1217.00,87.00,2999.0000
1826426,-17.68,63.69,-16.94,102722,2.412,2.802,-0.252,0.006,-0.081,1.019,3.82,-1001.00,1227.00,97.00,2997.0000
1826508,-17.68,63.68,-16.94,102724,2.412,2.374,-0.115,0.009,-0.081,1.017,3.82,-998.00,1227.00,90.00,2999.0000
1826590,-17.67,63.69,-16.94,102726,2.351,2.481,-0.092,0.006,-0.082,1.020,3.64,-1001.00,1232.00,100.00,2998.0000
1826672,-17.69,63.69,-16.94,102726,2.221,2.466,-0.351,0.008,-0.085,1.024,3.68,-998.00,1232.00,112.00,2999.0000
1826759,-17.70,63.69,-16.95,102723,2.489,2.374,-0.397,0.002,-0.083,1.018,3.82,-1001.00,1235.00,115.00,2998.0000
1826841,-17.70,63.72,-16.95,102723,2.298,2.511,-0.282,0.007,-0.078,1.015,3.45,-983.00,1235.00,92.00,2994.0000
1826923,-17.69,63.73,-16.95,102724,2.450,2.237,-0.336,0.008,-0.079,1.020,3.64,-998.00,1240.00,100.00,2998.0000
1827005,-17.69,63.70,-16.95,102724,2.573,2.336,-0.145,0.007,-0.077,1.024,3.49,-998.00,1240.00,102.00,2996.0000
1827092,-17.69,63.69,-16.95,102720,2.427,2.275,-0.214,0.007,-0.082,1.020,3.64,-1008.00,1235.00,105.00,2999.0000
1827174,-17.71,63.71,-16.95,102720,2.351,2.351,-0.183,0.005,-0.079,1.019,3.97,-996.00,1220.00,112.00,2997.0000
1827256,-17.68,63.71,-16.95,102725,2.603,2.298,-0.473,0.004,-0.084,1.014,3.31,-988.00,1232.00,107.00,2999.0000
1827338,-17.69,63.70,-16.95,102721,2.489,2.504,0.176,0.009,-0.081,1.020,3.64,-1001.00,1220.00,110.00,2998.0000
1827420,-17.69,63.71,-16.95,102721,2.252,2.374,-0.244,0.005,-0.083,1.016,3.78,-996.00,1237.00,97.00,2999.0000
1827527,-17.69,63.61,-16.95,102721,2.351,2.260,-0.122,0.006,-0.082,1.017,3.59,-986.00,1230.00,100.00,2999.0000
1827611,-17.70,63.71,-16.95,102721,2.420,2.244,-0.427,0.008,-0.083,1.019,3.78,-991.00,1240.00,97.00,2999.0000
1827693,-17.71,63.73,-16.95,102720,2.397,2.466,-0.290,0.006,-0.081,1.021,3.64,-1008.00,1227.00,115.00,2997.0000
1827775,-17.69,63.70,-16.95,102718,2.550,2.626,-0.176,0.007,-0.081,1.013,3.45,-998.00,1232.00,100.00,2998.0000
1827862,-17.69,63.68,-16.95,102718,2.580,2.511,-0.382,0.005,-0.079,1.023,3.49,-1011.00,1227.00,97.00,2999.0000
1827946,-17.69,63.71,-16.95,102720,2.496,2.351,-0.206,0.005,-0.079,1.021,3.82,-986.00,1222.00,102.00,2999.0000
1828028,-17.67,63.69,-16.95,102720,2.527,2.763,-0.137,0.007,-0.080,1.019,3.64,-998.00,1232.00,112.00,2999.0000
1828110,-17.69,63.71,-16.95,102724,2.405,2.458,-0.275,0.007,-0.084,1.015,3.49,-996.00,1230.00,92.00,2995.0000
1828192,-17.69,63.70,-16.95,102724,2.397,2.397,-0.076,0.004,-0.079,1.021,3.49,-998.00,1222.00,100.00,2999.0000
1828279,-17.69,63.69,-16.96,102722,2.359,2.313,-0.450,0.005,-0.084,1.016,3.64,-1003.00,1230.00,102.00,2997.0000
1828380,-17.71,63.65,-16.95,102721,2.573,2.374,-0.061,0.005,-0.080,1.020,3.64,-1001.00,1237.00,102.00,2998.0000
1828462,-17.69,63.73,-16.95,102721,2.344,2.260,-0.008,0.005,-0.082,1.021,3.49,-996.00,1240.00,97.00,2998.0000
1828544,-17.70,63.72,-16.95,102723,2.397,2.481,-0.061,0.007,-0.077,1.024,3.92,-998.00,1235.00,100.00,2998.0000
1828626,-17.68,63.73,-16.95,102723,2.481,2.771,-0.183,0.006,-0.079,1.011,3.59,-1003.00,1240.00,112.00,3001.0000
1828713,-17.69,63.69,-16.96,102724,2.450,2.481,0.008,0.006,-0.079,1.020,3.64,-1006.00,1220.00,102.00,2998.0000
1828795,-17.69,63.73,-16.96,102724,2.527,2.542,-0.290,0.008,-0.082,1.015,3.59,-988.00,1241.00,107.00,3001.0000
1828877,-17.69,63.71,-16.95,102721,2.313,2.496,-0.191,0.006,-0.081,1.023,3.64,-998.00,1235.00,92.00,2998.0000
1828959,-17.71,63.73,-16.95,102723,2.542,2.626,-0.069,0.006,-0.083,1.022,3.26,-1003.00,1232.00,87.00,2999.0000
1829046,-17.70,63.69,-16.95,102723,2.565,2.405,-0.282,0.001,-0.084,1.020,3.45,-998.00,1240.00,102.00,2997.0000
1829128,-17.68,63.72,-16.95,102722,2.305,2.695,-0.115,0.005,-0.082,1.025,3.49,-1003.00,1232.00,85.00,2995.0000
1829210,-17.69,63.72,-16.95,102722,2.366,2.611,-0.046,0.005,-0.080,1.022,3.64,-1003.00,1217.00,102.00,2997.0000
1829292,-17.68,63.72,-16.95,102724,2.679,2.321,-0.115,0.007,-0.084,1.017,3.59,-998.00,1227.00,90.00,2999.0000
1829374,-17.69,63.72,-16.95,102724,2.603,2.466,-0.244,0.006,-0.079,1.023,3.49,-998.00,1232.00,107.00,2999.0000
1829461,-17.70,63.72,-16.96,102720,2.595,2.282,-0.145,0.002,-0.079,1.022,3.68,-1001.00,1235.00,92.00,2997.0000
1829543,-17.69,63.73,-16.95,102720,2.443,2.603,-0.191,0.005,-0.080,1.023,3.59,-1006.00,1240.00,107.00,2998.0000
1829625,-17.67,63.72,-16.95,102720,2.679,2.458,-0.214,0.002,-0.082,1.016,3.49,-998.00,1230.00,92.00,2998.0000
1829707,-17.70,63.72,-16.95,102723,2.550,2.634,-0.382,0.008,-0.080,1.024,3.49,-993.00,1225.00,92.00,2998.0000
1829794,-17.69,63.71,-16.95,102723,2.565,2.237,-0.206,0.010,-0.077,1.023,3.92,-1001.00,1230.00,110.00,2997.0000
1829876,-17.69,63.73,-16.95,102724,2.366,2.656,-0.038,0.006,-0.079,1.017,3.45,-996.00,1237.00,100.00,2999.0000
1829958,-17.69,63.74,-16.95,102724,2.481,2.252,-0.122,0.008,-0.083,1.027,3.64,-996.00,1227.00,105.00,2999.0000
1830040,-17.67,63.73,-16.96,102725,2.473,2.618,-0.176,0.007,-0.082,1.018,3.68,-1008.00,1232.00,97.00,2997.0000
1830122,-17.67,63.73,-16.96,102725,2.351,2.282,-0.206,0.002,-0.080,1.020,3.49,-1003.00,1235.00,97.00,2999.0000
1830209,-17.69,63.71,-16.95,102726,2.298,2.603,-0.260,0.004,-0.081,1.020,3.64,-980.00,1230.00,97.00,2999.0000
1830291,-17.68,63.72,-16.95,102726,2.473,2.382,-0.229,0.010,-0.077,1.019,3.78,-991.00,1222.00,100.00,2997.0000
1830373,-17.68,63.73,-16.95,102726,2.695,2.580,-0.298,0.007,-0.080,1.020,3.82,-1003.00,1232.00,97.00,3001.0000
1830455,-17.67,63.73,-16.96,102721,2.397,2.443,-0.008,0.008,-0.080,1.017,3.64,-993.00,1230.00,112.00,2999.0000
1830537,-17.69,63.73,-16.96,102721,2.565,2.756,-0.183,0.008,-0.082,1.019,3.78,-1006.00,1230.00,92.00,2998.0000
1830639,-17.70,63.66,-16.96,102725,2.221,2.336,-0.229,0.007,-0.081,1.017,3.45,-996.00,1227.00,85.00,2999.0000
1830734,-17.72,63.70,-16.95,102723,2.473,2.351,-0.481,0.005,-0.080,1.020,3.59,-1003.00,1237.00,110.00,2996.0000
1830816,-17.73,63.75,-16.95,102723,2.489,2.336,-0.153,0.007,-0.081,1.022,3.49,-996.00,1222.00,97.00,3000.0000
1830898,-17.70,63.77,-16.95,102725,2.351,2.550,-0.305,0.010,-0.084,1.015,3.68,-1006.00,1222.00,80.00,2995.0000
1830985,-17.71,63.74,-16.95,102725,2.282,2.427,-0.206,0.006,-0.080,1.019,3.59,-998.00,1230.00,95.00,2998.0000
1831067,-17.70,63.74,-16.95,102727,2.359,2.328,-0.046,0.007,-0.080,1.017,3.64,-996.00,1240.00,105.00,2999.0000
1831149,-17.71,63.76,-16.95,102727,2.603,2.450,-0.267,0.007,-0.079,1.020,3.64,-998.00,1227.00,97.00,2997.0000
1831231,-17.69,63.75,-16.96,102725,2.496,2.313,0.023,0.004,-0.081,1.023,3.49,-1003.00,1217.00,85.00,2998.0000
1831313,-17.68,63.75,-16.96,102725,2.389,2.718,-0.130,0.005,-0.076,1.018,3.49,-998.00,1227.00,97.00,2998.0000
1831400,-17.70,63.75,-16.95,102719,2.527,2.672,0.183,0.006,-0.082,1.015,3.64,-1003.00,1227.00,95.00,2998.0000
1831482,-17.69,63.75,-16.96,102722,2.481,2.435,-0.260,0.005,-0.082,1.016,3.64,-998.00,1227.00,85.00,2997.0000
1831564,-17.70,63.76,-16.96,102722,2.519,2.290,-0.046,0.010,-0.082,1.014,3.59,-1001.00,1225.00,100.00,2998.0000
1831646,-17.69,63.75,-16.95,102722,2.626,2.626,-0.359,0.007,-0.080,1.022,3.59,-983.00,1243.00,105.00,2995.0000
1831728,-17.71,63.78,-16.95,102722,2.534,2.435,-0.206,0.007,-0.079,1.019,3.64,-993.00,1235.00,110.00,2999.0000
1831815,-17.70,63.73,-16.95,102726,2.359,2.580,-0.206,0.006,-0.079,1.023,3.82,-998.00,1235.00,102.00,2998.0000
1831897,-17.70,63.77,-16.95,102726,2.550,2.282,-0.275,0.008,-0.080,1.016,3.64,-998.00,1232.00,92.00,2997.0000
1831979,-17.71,63.74,-16.95,102721,2.290,2.450,-0.176,0.006,-0.081,1.020,3.64,-998.00,1227.00,102.00,2998.0000
1832061,-17.69,63.77,-16.95,102725,2.214,2.237,-0.351,0.008,-0.082,1.013,3.49,-988.00,1235.00,100.00,2999.0000
1832148,-17.71,63.74,-16.95,102725,2.336,2.656,-0.176,0.006,-0.077,1.019,3.78,-1006.00,1230.00,90.00,2998.0000
1832230,-17.67,63.74,-16.96,102722,2.527,2.336,-0.046,0.005,-0.082,1.021,3.64,-1003.00,1230.00,100.00,2999.0000
1832312,-17.68,63.74,-16.96,102722,2.435,2.649,-0.229,0.008,-0.082,1.017,3.64,-998.00,1225.00,110.00,2998.0000
1832394,-17.69,63.74,-16.95,102722,2.481,2.389,-0.305,0.005,-0.083,1.015,3.49,-998.00,1241.00,100.00,2998.0000
1832476,-17.67,63.77,-16.95,102722,2.366,2.420,-0.344,0.006,-0.081,1.016,3.64,-998.00,1220.00,102.00,2997.0000
1832563,-17.68,63.73,-16.96,102721,2.519,2.260,-0.115,0.008,-0.079,1.021,3.64,-1003.00,1240.00,102.00,2999.0000
1832645,-17.68,63.75,-16.96,102720,2.405,2.282,-0.305,0.008,-0.080,1.019,3.45,-1003.00,1227.00,105.00,2999.0000
1832729,-17.66,63.73,-16.95,102722,2.305,2.313,-0.122,0.006,-0.081,1.021,3.64,-993.00,1225.00,92.00,2999.0000
1832811,-17.66,63.75,-16.96,102723,2.550,2.389,-0.008,0.006,-0.082,1.017,3.45,-1008.00,1230.00,85.00,2999.0000
1832898,-17.69,63.73,-16.96,102723,2.275,2.733,-0.336,0.007,-0.085,1.016,3.49,-988.00,1235.00,85.00,2999.0000
1833002,-17.69,63.64,-16.96,102720,2.359,2.466,-0.076,0.009,-0.080,1.021,3.64,-998.00,1230.00,100.00,2999.0000
1833084,-17.69,63.76,-16.96,102720,2.542,2.427,-0.107,0.007,-0.080,1.011,3.68,-991.00,1222.00,100.00,2998.0000
1833166,-17.68,63.76,-16.95,102721,2.282,2.450,-0.046,0.009,-0.082,1.014,3.64,-998.00,1227.00,97.00,2998.0000
1833248,-17.68,63.75,-16.95,102724,2.466,2.389,-0.267,0.006,-0.083,1.016,3.59,-1003.00,1232.00,95.00,2998.0000
1833335,-17.69,63.75,-16.95,102724,2.504,2.695,-0.115,0.003,-0.079,1.021,3.64,-996.00,1230.00,92.00,2998.0000
1833417,-17.68,63.76,-16.96,102722,2.359,2.420,0.000,0.005,-0.082,1.017,3.59,-1011.00,1235.00,102.00,2997.0000
1833499,-17.67,63.76,-16.96,102722,2.420,2.527,-0.099,0.008,-0.080,1.020,3.59,-991.00,1227.00,92.00,2998.0000
1833581,-17.68,63.74,-16.95,102720,2.221,2.389,0.122,0.002,-0.080,1.020,3.49,-1001.00,1240.00,95.00,3001.0000
1833663,-17.68,63.75,-16.95,102720,2.435,2.221,-0.267,0.008,-0.081,1.021,3.59,-996.00,1215.00,82.00,2997.0000
1833765,-17.70,63.70,-16.96,102722,2.275,2.672,-0.450,0.008,-0.077,1.020,3.64,-1006.00,1230.00,92.00,2997.0000
1833859,-17.71,63.70,-16.95,102725,2.473,2.557,-0.221,0.006,-0.083,1.019,3.45,-996.00,1241.00,90.00,2996.0000
1833941,-17.69,63.75,-16.95,102725,2.305,2.260,-0.313,0.007,-0.082,1.021,3.45,-1011.00,1230.00,100.00,2996.0000
1834023,-17.69,63.76,-16.96,102724,2.542,2.550,-0.412,0.009,-0.080,1.012,3.92,-996.00,1235.00,110.00,2997.0000
1834110,-17.70,63.76,-16.96,102724,2.649,2.336,-0.130,0.007,-0.082,1.021,3.68,-998.00,1235.00,95.00,2995.0000
1834192,-17.70,63.76,-16.95,102725,2.397,2.710,-0.122,0.006,-0.078,1.015,3.68,-1001.00,1232.00,110.00,2997.0000
1834274,-17.68,63.77,-16.95,102721,2.298,2.458,-0.107,0.009,-0.080,1.021,3.68,-1008.00,1230.00,92.00,2997.0000
1834356,-17.68,63.76,-16.95,102721,2.573,2.679,-0.176,0.009,-0.082,1.017,3.59,-998.00,1225.00,100.00,2999.0000
1834438,-17.67,63.77,-16.96,102719,2.588,2.550,-0.069,0.005,-0.084,1.017,3.82,-1006.00,1227.00,92.00,2999.0000
1834525,-17.69,63.75,-16.96,102719,2.466,2.504,-0.023,0.009,-0.077,1.023,3.59,-993.00,1235.00,97.00,2998.0000
1834607,-17.67,63.79,-16.96,102722,2.046,2.389,-0.092,0.003,-0.080,1.018,3.64,-996.00,1225.00,97.00,2999.0000
1834689,-17.67,63.77,-16.96,102722,2.450,2.496,-0.298,0.003,-0.082,1.020,3.64,-998.00,1232.00,100.00,2998.0000
1834771,-17.66,63.77,-16.96,102724,2.069,2.382,-0.122,0.009,-0.082,1.018,3.82,-996.00,1225.00,92.00,3001.0000
1834853,-17.67,63.74,-16.96,102724,2.420,2.626,-0.115,0.006,-0.083,1.022,3.64,-991.00,1235.00,100.00,2998.0000
1834940,-17.69,63.76,-16.96,102720,2.420,2.565,-0.099,0.005,-0.083,1.017,3.49,-998.00,1232.00,102.00,2999.0000
1835022,-17.69,63.78,-16.95,102725,2.656,2.153,-0.145,0.010,-0.080,1.015,3.92,-996.00,1227.00,90.00,3001.0000
1835104,-17.69,63.77,-16.95,102725,2.519,2.550,-0.420,0.004,-0.080,1.020,3.49,-998.00,1222.00,105.00,2999.0000
1835186,-17.68,63.78,-16.95,102725,2.466,2.611,-0.397,0.007,-0.077,1.021,3.82,-1001.00,1225.00,100.00,2998.0000
1835273,-17.69,63.77,-16.95,102725,2.412,2.809,-0.229,0.005,-0.079,1.021,3.59,-1003.00,1220.00,92.00,2999.0000
1835355,-17.67,63.76,-16.95,102725,2.504,2.565,-0.366,0.005,-0.081,1.020,3.64,-996.00,1240.00,95.00,2999.0000
1835437,-17.69,63.79,-16.95,102725,2.435,2.321,-0.443,0.005,-0.083,1.025,3.68,-998.00,1237.00,95.00,3002.0000
1835519,-17.70,63.82,-16.96,102723,2.321,2.725,-0.481,0.006,-0.080,1.017,3.68,-998.00,1222.00,107.00,3000.0000
1835601,-17.68,63.79,-16.96,102727,2.534,2.573,-0.198,0.005,-0.079,1.023,3.45,-998.00,1227.00,97.00,3000.0000
1835688,-17.68,63.76,-16.96,102727,2.214,2.542,-0.267,0.008,-0.079,1.017,3.59,-1003.00,1225.00,117.00,2999.0000
1835770,-17.69,63.77,-16.95,102724,2.427,2.573,-0.229,0.007,-0.079,1.025,3.49,-991.00,1222.00,92.00,2997.0000
1835852,-17.68,63.78,-16.95,102724,2.237,2.534,0.061,0.008,-0.080,1.025,3.82,-996.00,1230.00,100.00,2998.0000
1835934,-17.68,63.78,-16.96,102724,2.366,2.550,-0.145,0.009,-0.077,1.027,3.64,-1001.00,1225.00,95.00,2998.0000
1836021,-17.68,63.75,-16.96,102724,2.450,2.763,-0.191,0.001,-0.080,1.020,3.40,-1015.00,1235.00,87.00,3001.0000
1836103,-17.68,63.78,-16.96,102721,2.519,2.450,-0.115,0.004,-0.083,1.020,3.64,-1011.00,1225.00,107.00,2997.0000
1836185,-17.67,63.80,-16.96,102721,2.237,2.450,-0.313,0.006,-0.084,1.016,3.68,-998.00,1225.00,105.00,2997.0000
1836267,-17.68,63.78,-16.96,102723,2.282,2.504,-0.229,0.006,-0.081,1.026,3.59,-1013.00,1225.00,102.00,3000.0000
1836349,-17.68,63.79,-16.96,102723,2.092,2.298,-0.214,0.003,-0.084,1.016,3.64,-1003.00,1232.00,102.00,2996.0000
1836436,-17.68,63.79,-16.96,102723,2.450,2.443,-0.053,0.004,-0.080,1.019,3.59,-996.00,1240.00,95.00,2997.0000
1836518,-17.68,63.81,-16.96,102721,2.397,2.389,-0.206,0.007,-0.082,1.019,3.49,-982.00,1240.00,97.00,2998.0000
1836600,-17.67,63.78,-16.96,102721,2.321,2.435,-0.336,0.003,-0.082,1.016,3.59,-998.00,1230.00,105.00,2998.0000
1836682,-17.69,63.80,-16.96,102723,2.626,2.595,-0.053,0.009,-0.077,1.014,3.68,-998.00,1225.00,105.00,2999.0000
1836764,-17.68,63.79,-16.96,102723,2.191,2.443,0.046,0.010,-0.080,1.017,3.78,-1001.00,1217.00,80.00,2999.0000
1836866,-17.71,63.71,-16.96,102721,2.389,2.557,-0.221,0.006,-0.080,1.018,3.45,-996.00,1230.00,87.00,2998.0000
1836949,-17.69,63.79,-16.95,102722,2.588,2.603,0.153,0.009,-0.082,1.016,3.64,-982.00,1232.00,97.00,2997.0000
1837031,-17.69,63.80,-16.95,102722,2.244,2.374,-0.313,0.007,-0.077,1.015,3.68,-998.00,1230.00,110.00,2998.0000
1837113,-17.69,63.82,-16.95,102723,2.504,2.725,-0.298,0.008,-0.081,1.021,3.92,-1001.00,1240.00,90.00,2998.0000
1837200,-17.71,63.76,-16.95,102723,2.298,2.313,-0.198,0.009,-0.082,1.019,3.92,-996.00,1225.00,97.00,2998.0000
1837282,-17.68,63.78,-16.96,102720,2.290,2.740,-0.267,0.008,-0.082,1.018,3.78,-998.00,1240.00,92.00,2997.0000
1837366,-17.69,63.78,-16.96,102720,2.679,2.718,-0.076,0.007,-0.080,1.021,3.64,-996.00,1215.00,100.00,3002.0000
1837471,-17.70,63.69,-16.95,102725,2.366,2.718,-0.328,0.006,-0.079,1.015,3.49,-1001.00,1227.00,97.00,2998.0000
1837553,-17.69,63.80,-16.95,102726,2.458,2.443,-0.359,0.010,-0.080,1.020,3.78,-993.00,1220.00,97.00,2998.0000
1837640,-17.69,63.79,-16.95,102726,2.565,2.565,-0.244,0.008,-0.082,1.016,3.59,-1003.00,1227.00,105.00,2999.0000
1837722,-17.68,63.79,-16.96,102723,2.672,2.267,-0.176,0.006,-0.082,1.016,3.59,-1001.00,1227.00,90.00,3001.0000
1837804,-17.70,63.78,-16.96,102723,2.382,2.588,-0.069,0.007,-0.082,1.015,3.97,-1011.00,1222.00,97.00,2995.0000
1837886,-17.69,63.80,-16.95,102724,2.382,2.359,-0.336,0.006,-0.078,1.026,3.64,-998.00,1225.00,92.00,2999.0000
1837968,-17.69,63.82,-16.95,102724,2.443,2.573,-0.023,0.007,-0.082,1.017,3.64,-998.00,1240.00,92.00,2997.0000
1838055,-17.68,63.77,-16.95,102724,2.351,2.290,0.053,0.005,-0.083,1.019,3.59,-988.00,1230.00,105.00,2997.0000
1838137,-17.69,63.80,-16.95,102720,2.618,2.534,-0.237,0.004,-0.083,1.021,3.64,-1001.00,1232.00,110.00,3001.0000
1838219,-17.69,63.82,-16.95,102720,2.527,2.176,-0.023,0.004,-0.078,1.016,3.59,-1001.00,1225.00,102.00,3002.0000
1838301,-17.68,63.80,-16.95,102719,2.580,2.733,-0.260,0.007,-0.084,1.021,3.49,-996.00,1237.00,100.00,2997.0000
1838388,-17.70,63.79,-16.95,102719,2.122,2.489,-0.191,0.003,-0.080,1.019,3.40,-1001.00,1227.00,92.00,2999.0000
1838470,-17.68,63.79,-16.95,102722,2.359,2.641,-0.267,0.010,-0.082,1.020,3.49,-996.00,1225.00,95.00,2999.0000
1838552,-17.68,63.80,-16.95,102722,2.183,2.496,-0.176,0.001,-0.080,1.017,3.78,-1001.00,1232.00,97.00,2999.0000
1838634,-17.70,63.80,-16.95,102723,2.374,2.595,0.015,0.007,-0.079,1.019,3.59,-993.00,1237.00,90.00,3002.0000
1838716,-17.70,63.81,-16.96,102720,2.481,2.489,0.008,0.005,-0.083,1.021,3.78,-1001.00,1230.00,100.00,2999.0000
1838803,-17.68,63.76,-16.96,102720,2.443,2.450,-0.160,0.008,-0.083,1.014,3.49,-991.00,1227.00,97.00,2997.0000
1838885,-17.70,63.81,-16.96,102717,2.427,2.389,-0.260,0.003,-0.080,1.025,3.64,-982.00,1235.00,102.00,2999.0000
1838967,-17.68,63.81,-16.96,102717,2.611,2.282,-0.031,0.007,-0.079,1.026,3.92,-1003.00,1227.00,87.00,2996.0000
1839049,-17.67,63.80,-16.96,102719,2.412,2.481,-0.183,0.009,-0.081,1.024,3.64,-998.00,1222.00,92.00,2997.0000
1839136,-17.70,63.80,-16.96,102719,2.160,2.511,-0.107,0.008,-0.083,1.020,3.49,-998.00,1232.00,87.00,2996.0000
1839218,-17.68,63.79,-16.95,102722,2.397,2.443,-0.130,0.004,-0.084,1.018,3.78,-998.00,1240.00,95.00,2999.0000
1839300,-17.68,63.80,-16.95,102723,2.427,2.427,-0.137,0.009,-0.082,1.018,3.64,-998.00,1235.00,112.00,2999.0000
1839382,-17.68,63.81,-16.95,102723,2.603,2.656,-0.443,0.003,-0.080,1.017,3.40,-1003.00,1230.00,100.00,3001.0000
