now[ms],AHT_tmp[C],AHT_hum,BMP_temp[C],BMP_pres,gx,gy,gz,ax,ay,az,gtemp,magx,magy,magz,volt
74202,0.00,0.00,0.00,0,21.718,-9.740,-26.550,-0.951,0.035,0.280,40.58,-157.00,-847.00,-187.00,3092.0000
74232,0.00,0.00,0.00,0,26.809,-4.221,-27.267,-0.918,0.091,0.207,40.67,-151.00,-850.00,-197.00,3090.0000
74268,0.00,0.00,0.00,0,13.756,4.031,-35.260,-0.909,-0.013,0.250,40.58,-126.00,-868.00,-195.00,3093.0000
74298,0.00,0.00,0.00,0,21.710,13.588,-42.702,-0.929,0.013,0.248,40.39,-102.00,-892.00,-187.00,3092.0000
74329,0.00,0.00,0.00,0,19.771,18.382,-49.153,-0.929,0.002,0.203,40.67,-71.00,-881.00,-157.00,3094.0000
74359,0.00,0.00,0.00,0,15.809,28.931,-49.412,-0.949,0.022,0.224,40.72,-40.00,-917.00,-140.00,3094.0000
74390,0.00,0.00,0.00,0,15.435,39.458,-30.901,-0.916,-0.050,0.193,40.72,-28.00,-925.00,-132.00,3093.0000
74425,0.00,0.00,0.00,0,17.824,45.137,-36.160,-0.932,-0.088,0.193,40.53,-13.00,-943.00,-90.00,3093.0000
74456,0.00,0.00,0.00,0,14.947,45.038,-38.901,-0.939,-0.072,0.076,40.58,0.00,-946.00,-65.00,3093.0000
74487,0.00,0.00,0.00,0,0.260,55.870,-39.397,-0.900,-0.094,0.118,40.67,42.00,-956.00,-37.00,3091.0000
74517,0.00,0.00,0.00,0,-6.511,57.885,-37.580,-0.960,-0.152,0.104,40.67,86.00,-982.00,-7.00,3091.0000
74548,0.00,0.00,0.00,0,1.687,53.466,-27.328,-0.955,-0.103,0.072,40.67,88.00,-990.00,45.00,3093.0000
74583,0.00,0.00,0.00,0,-3.733,56.046,-33.626,-0.950,-0.228,0.091,40.44,112.00,-1002.00,70.00,3093.0000
74614,0.00,0.00,0.00,0,2.840,60.031,-29.008,-0.966,-0.129,0.075,40.39,131.00,-992.00,112.00,3095.0000
74644,0.00,0.00,0.00,0,18.092,65.863,-4.504,-0.961,-0.140,-0.002,40.58,160.00,-1021.00,165.00,3094.0000
74675,0.00,0.00,0.00,0,17.702,60.160,9.145,-0.997,-0.145,-0.001,40.39,131.00,-1008.00,200.00,3091.0000
74705,0.00,0.00,0.00,0,12.244,51.626,37.359,-1.011,-0.119,-0.085,40.58,143.00,-1013.00,220.00,3094.0000
74756,0.00,0.00,0.00,0,-15.122,40.427,74.290,-1.007,-0.015,-0.083,40.67,47.00,-1005.00,277.00,3093.0000
74787,0.00,0.00,0.00,0,-16.076,22.527,80.519,-0.980,-0.144,-0.103,40.44,-6.00,-982.00,297.00,3095.0000
74817,0.00,0.00,0.00,0,-16.962,18.382,73.198,-0.993,-0.039,-0.084,40.67,-52.00,-953.00,307.00,3095.0000
74848,0.00,0.00,0.00,0,-17.023,12.855,91.137,-0.989,-0.018,-0.124,40.53,-128.00,-930.00,302.00,3091.0000
74878,0.00,0.00,0.00,0,-8.359,2.550,76.198,-0.931,-0.046,-0.096,40.72,-180.00,-915.00,336.00,3091.0000
74914,0.00,0.00,0.00,0,0.160,-7.153,49.649,-0.866,0.064,-0.100,40.44,-235.00,-888.00,310.00,3092.0000
74944,0.00,0.00,0.00,0,-6.565,-4.015,48.496,-0.892,0.070,-0.070,40.53,-273.00,-881.00,292.00,3093.0000
74975,0.00,0.00,0.00,0,6.069,-14.985,40.023,-0.957,0.073,-0.061,40.44,-295.00,-853.00,321.00,3094.0000
75005,0.00,0.00,0.00,0,9.069,-43.298,25.786,-0.964,0.106,-0.023,40.53,-316.00,-853.00,285.00,3092.0000
75036,0.00,0.00,0.00,0,12.046,-47.985,19.771,-0.988,0.110,-0.047,40.67,-331.00,-822.00,267.00,3093.0000
75106,0.00,0.00,0.00,0,15.450,-50.290,-21.466,-0.950,0.167,-0.039,40.72,-328.00,-842.00,205.00,3093.0000
75136,0.00,0.00,0.00,0,12.053,-59.046,-26.061,-0.964,0.091,0.085,40.72,-307.00,-847.00,177.00,3095.0000
75167,0.00,0.00,0.00,0,23.740,-41.099,-40.557,-0.947,0.086,0.048,40.44,-297.00,-863.00,140.00,3094.0000
75197,0.00,0.00,0.00,0,23.015,-28.824,-46.809,-0.918,0.097,0.050,40.86,-280.00,-871.00,130.00,3092.0000
75227,0.00,0.00,0.00,0,17.779,-24.443,-55.328,-0.969,0.069,0.036,40.39,-240.00,-891.00,125.00,3093.0000
75262,0.00,0.00,0.00,0,0.771,-24.718,-45.939,-1.019,0.014,0.078,40.72,-177.00,-917.00,102.00,3093.0000
75293,0.00,0.00,0.00,0,3.740,-9.214,-46.344,-0.871,-0.012,0.089,40.72,-155.00,-930.00,87.00,3091.0000
75323,0.00,0.00,0.00,0,10.473,10.901,-47.450,-0.885,-0.027,0.053,40.77,-120.00,-948.00,102.00,3093.0000
75353,0.00,0.00,0.00,0,5.374,18.344,-61.168,-0.954,-0.044,0.020,40.72,-91.00,-946.00,110.00,3092.0000
75384,0.00,0.00,0.00,0,-3.733,40.878,-56.053,-0.912,-0.044,-0.091,40.44,-35.00,-966.00,110.00,3093.0000
75419,0.00,0.00,0.00,0,-10.527,61.405,-35.244,-1.005,-0.101,0.042,40.58,-11.00,-990.00,157.00,3089.0000
75449,0.00,0.00,0.00,0,5.870,45.290,-29.656,-1.005,-0.083,0.002,40.53,8.00,-987.00,192.00,3094.0000
75479,0.00,0.00,0.00,0,1.924,45.969,-12.321,-0.996,-0.012,-0.049,40.53,37.00,-982.00,222.00,3089.0000
75510,0.00,0.00,0.00,0,-16.443,50.221,-13.977,-0.945,-0.152,-0.061,40.58,30.00,-982.00,237.00,3093.0000
75540,0.00,0.00,0.00,0,-1.931,49.115,-27.229,-0.995,-0.215,-0.041,40.77,55.00,-987.00,277.00,3091.0000
75575,0.00,0.00,0.00,0,3.191,43.534,-18.916,-0.950,-0.133,-0.082,40.67,66.00,-990.00,312.00,3091.0000
75605,0.00,0.00,0.00,0,-5.443,47.939,-5.817,-0.926,-0.139,-0.100,40.44,71.00,-1007.00,331.00,3092.0000
75636,0.00,0.00,0.00,0,3.595,44.855,-7.366,-0.939,-0.170,-0.203,40.53,73.00,-982.00,361.00,3094.0000
75666,0.00,0.00,0.00,0,-6.656,53.023,-1.947,-0.905,-0.071,-0.201,40.67,88.00,-992.00,398.00,3094.0000
75696,0.00,0.00,0.00,0,-12.351,49.763,31.366,-1.027,-0.097,-0.192,40.39,71.00,-975.00,431.00,3091.0000
75732,0.00,0.00,0.00,0,-8.901,39.763,43.328,-0.919,-0.099,-0.219,40.44,35.00,-953.00,453.00,3091.0000
75762,0.00,0.00,0.00,0,-17.160,37.267,77.443,-1.019,0.001,-0.224,40.53,-8.00,-941.00,491.00,3093.0000
75792,0.00,0.00,0.00,0,-18.847,18.748,83.443,-0.915,-0.099,-0.261,40.58,-61.00,-925.00,488.00,3093.0000
75822,0.00,0.00,0.00,0,-18.969,13.168,78.824,-1.060,0.056,-0.240,40.39,-133.00,-897.00,506.00,3093.0000
75853,0.00,0.00,0.00,0,-28.107,-4.885,123.580,-1.006,0.130,-0.294,40.44,-208.00,-858.00,498.00,3091.0000
75888,0.00,0.00,0.00,0,-32.679,-11.084,94.527,-0.890,0.043,-0.219,40.77,-318.00,-815.00,481.00,3093.0000
75918,0.00,0.00,0.00,0,-26.046,-16.473,95.275,-0.943,0.163,-0.196,40.72,-367.00,-786.00,458.00,3091.0000
75948,0.00,0.00,0.00,0,-20.221,-35.580,80.603,-0.845,0.136,-0.150,40.53,-425.00,-752.00,441.00,3093.0000
75979,0.00,0.00,0.00,0,-15.115,-36.481,48.076,-0.877,0.121,-0.302,40.67,-477.00,-740.00,393.00,3093.0000
76009,0.00,0.00,0.00,0,-15.595,-25.076,38.779,-0.906,0.256,-0.157,40.44,-491.00,-713.00,386.00,3094.0000
76060,0.00,0.00,0.00,0,-12.649,-58.229,18.695,-0.948,0.250,0.005,40.44,-518.00,-682.00,333.00,3093.0000
76101,0.00,0.00,0.00,0,-5.420,-77.015,20.969,-0.886,0.226,-0.279,40.25,-537.00,-682.00,272.00,3095.0000
76131,0.00,0.00,0.00,0,-12.878,-49.298,-10.076,-0.924,0.206,-0.044,40.44,-527.00,-690.00,247.00,3091.0000
76161,0.00,0.00,0.00,0,-4.298,-47.321,-42.061,-0.893,0.151,-0.044,40.67,-511.00,-690.00,212.00,3091.0000
76191,0.00,0.00,0.00,0,7.328,-55.466,-70.855,-0.944,0.327,0.040,40.67,-490.00,-726.00,190.00,3090.0000
76226,0.00,0.00,0.00,0,-3.809,-79.031,-41.321,-0.969,0.290,-0.014,40.72,-441.00,-755.00,147.00,3093.0000
76257,0.00,0.00,0.00,0,-2.137,-56.504,-37.458,-0.961,0.225,0.068,40.72,-433.00,-783.00,92.00,3097.0000
76287,0.00,0.00,0.00,0,0.061,-53.145,-49.252,-0.927,0.155,-0.012,40.72,-383.00,-781.00,82.00,3090.0000
76317,0.00,0.00,0.00,0,-10.412,-28.267,-54.870,-0.955,0.168,0.098,40.53,-350.00,-796.00,37.00,3093.0000
76347,0.00,0.00,0.00,0,1.656,-30.992,-48.702,-0.963,0.152,0.157,40.53,-323.00,-842.00,30.00,3093.0000
76383,0.00,0.00,0.00,0,6.176,-26.519,-48.908,-0.907,0.137,0.135,40.67,-282.00,-845.00,0.00,3091.0000
76413,0.00,0.00,0.00,0,5.267,-10.168,-50.969,-0.860,0.064,0.122,40.53,-248.00,-856.00,-12.00,3093.0000
76443,0.00,0.00,0.00,0,-0.427,-2.611,-68.130,-0.967,-0.026,0.140,40.67,-211.00,-891.00,-7.00,3091.0000
76473,0.00,0.00,0.00,0,2.718,0.985,-67.275,-0.963,0.050,0.131,40.53,-175.00,-912.00,-25.00,3091.0000
76504,0.00,0.00,0.00,0,1.550,10.962,-55.771,-0.944,0.023,0.115,40.72,-107.00,-931.00,-17.00,3095.0000
76539,0.00,0.00,0.00,0,2.870,29.176,-68.718,-0.935,-0.079,0.118,40.58,-68.00,-946.00,-7.00,3091.0000
76569,0.00,0.00,0.00,0,4.725,26.870,-81.008,-0.981,-0.108,0.120,40.72,-8.00,-980.00,7.00,3093.0000
76599,0.00,0.00,0.00,0,5.397,34.214,-66.664,-0.982,0.020,0.077,40.91,37.00,-987.00,30.00,3095.0000
76629,0.00,0.00,0.00,0,-13.542,39.206,-50.099,-0.945,-0.143,0.111,40.34,86.00,-1002.00,47.00,3093.0000
76660,0.00,0.00,0.00,0,-21.076,47.450,-68.939,-0.916,-0.207,0.057,40.72,128.00,-1008.00,75.00,3091.0000
76695,0.00,0.00,0.00,0,-22.374,52.847,-55.427,-0.938,-0.157,0.095,40.67,175.00,-1036.00,115.00,3097.0000
76725,0.00,0.00,0.00,0,-9.656,51.427,-39.595,-0.969,-0.247,0.031,40.67,222.00,-1021.00,135.00,3094.0000
76755,0.00,0.00,0.00,0,-5.557,53.748,-46.069,-0.936,-0.284,-0.020,40.67,256.00,-1038.00,182.00,3094.0000
76785,0.00,0.00,0.00,0,-6.794,52.763,-39.168,-0.940,-0.228,-0.025,40.67,276.00,-1052.00,212.00,3094.0000
76821,0.00,0.00,0.00,0,0.802,46.626,-19.115,-0.931,-0.280,-0.090,40.58,318.00,-1046.00,235.00,3095.0000
76865,0.00,0.00,0.00,0,1.122,50.695,19.031,-0.943,-0.200,-0.083,40.67,308.00,-1060.00,297.00,3094.0000
76897,0.00,0.00,0.00,0,-0.031,46.740,36.275,-0.897,-0.272,-0.126,40.34,280.00,-1036.00,315.00,3095.0000
76928,0.00,0.00,0.00,0,-7.443,39.023,55.542,-0.934,-0.124,-0.123,40.58,242.00,-1047.00,371.00,3095.0000
76958,0.00,0.00,0.00,0,-13.534,36.855,120.160,-1.088,-0.146,-0.141,40.53,180.00,-1011.00,386.00,3093.0000
76988,0.00,0.00,0.00,0,-15.298,9.687,121.321,-0.946,-0.174,-0.158,40.67,88.00,-1002.00,393.00,3093.0000
77024,0.00,0.00,0.00,0,-6.214,2.618,89.214,-0.938,-0.149,-0.139,40.53,-11.00,-972.00,403.00,3093.0000
77054,0.00,0.00,0.00,0,-2.313,-15.824,73.992,-0.990,-0.102,-0.143,40.91,-76.00,-938.00,398.00,3094.0000
77085,0.00,0.00,0.00,0,-11.160,-35.298,84.069,-0.965,0.011,-0.083,40.39,-133.00,-943.00,373.00,3096.0000
77125,0.00,0.00,0.00,0,-1.885,-44.992,65.901,-0.899,-0.052,-0.206,40.67,-206.00,-917.00,323.00,3095.0000
77161,0.00,0.00,0.00,0,4.534,-46.725,37.489,-0.922,-0.012,-0.038,40.58,-248.00,-883.00,290.00,3091.0000
77191,0.00,0.00,0.00,0,9.557,-58.588,16.565,-0.945,0.065,-0.027,40.72,-268.00,-892.00,260.00,3091.0000
77221,0.00,0.00,0.00,0,11.122,-77.092,13.031,-1.003,0.085,0.050,40.39,-256.00,-876.00,227.00,3095.0000
77252,0.00,0.00,0.00,0,19.328,-59.267,1.305,-0.969,-0.009,-0.125,40.67,-285.00,-876.00,162.00,3094.0000
77282,0.00,0.00,0.00,0,16.626,-41.763,-25.031,-0.964,0.039,0.023,40.53,-268.00,-871.00,150.00,3093.0000
77333,0.00,0.00,0.00,0,9.641,-17.672,-48.878,-0.892,0.063,0.003,40.58,-232.00,-900.00,112.00,3094.0000
77375,0.00,0.00,0.00,0,0.107,13.168,-57.076,-0.900,-0.004,0.003,40.44,-170.00,-915.00,107.00,3090.0000
77405,0.00,0.00,0.00,0,-1.076,48.107,-72.275,-0.903,-0.047,-0.058,40.72,-110.00,-938.00,132.00,3091.0000
77435,0.00,0.00,0.00,0,0.748,58.412,-59.069,-1.017,-0.010,0.037,40.53,-100.00,-943.00,142.00,3094.0000
77466,0.00,0.00,0.00,0,12.695,57.336,-26.267,-1.024,0.046,-0.021,40.53,-45.00,-987.00,200.00,3094.0000
77501,0.00,0.00,0.00,0,11.366,39.221,-2.618,-1.030,-0.028,-0.046,40.53,-37.00,-980.00,245.00,3095.0000
77531,0.00,0.00,0.00,0,5.046,30.863,12.168,-1.044,-0.008,-0.044,40.67,-45.00,-982.00,270.00,3095.0000
77562,0.00,0.00,0.00,0,5.092,21.580,28.496,-0.999,-0.035,-0.021,40.67,-63.00,-977.00,270.00,3092.0000
77592,0.00,0.00,0.00,0,2.947,11.580,35.046,-0.964,-0.030,-0.066,40.67,-86.00,-961.00,297.00,3091.0000
77623,0.00,0.00,0.00,0,2.458,-2.122,12.885,-0.917,-0.115,0.003,40.72,-105.00,-953.00,295.00,3093.0000
77658,0.00,0.00,0.00,0,14.992,2.313,-6.366,-0.955,-0.030,-0.018,40.67,-112.00,-968.00,280.00,3095.0000
77688,0.00,0.00,0.00,0,17.611,3.733,-1.115,-0.971,-0.040,-0.023,40.67,-100.00,-956.00,305.00,3091.0000
77719,0.00,0.00,0.00,0,20.466,7.000,-17.916,-0.919,-0.073,-0.045,40.58,-102.00,-953.00,302.00,3095.0000
77749,0.00,0.00,0.00,0,29.107,8.489,-27.740,-0.970,-0.032,-0.051,40.67,-91.00,-977.00,302.00,3093.0000
77780,0.00,0.00,0.00,0,29.756,16.580,-15.870,-0.980,-0.017,-0.096,40.67,-63.00,-982.00,323.00,3094.0000
77815,0.00,0.00,0.00,0,13.420,9.000,-13.649,-0.947,-0.059,-0.069,40.53,-57.00,-970.00,331.00,3093.0000
77845,0.00,0.00,0.00,0,19.977,13.405,-4.115,-0.900,-0.114,-0.038,40.72,-55.00,-977.00,343.00,3093.0000
77876,0.00,0.00,0.00,0,44.076,9.687,-16.824,-0.989,-0.098,-0.064,40.58,-35.00,-972.00,373.00,3094.0000
77906,0.00,0.00,0.00,0,33.710,-1.931,3.634,-0.936,-0.021,-0.081,40.58,-21.00,-990.00,381.00,3090.0000
77936,0.00,0.00,0.00,0,36.702,-2.275,20.252,-0.944,-0.074,-0.105,40.53,-52.00,-970.00,378.00,3092.0000
77972,0.00,0.00,0.00,0,27.420,-9.878,13.290,-0.941,-0.081,-0.088,40.91,-47.00,-951.00,376.00,3093.0000
78002,0.00,0.00,0.00,0,26.015,1.573,6.412,-0.915,-0.074,-0.125,40.58,-55.00,-961.00,376.00,3095.0000
78033,0.00,0.00,0.00,0,11.809,-10.466,-3.756,-0.951,-0.091,-0.086,40.67,-57.00,-966.00,396.00,3094.0000
78063,0.00,0.00,0.00,0,8.260,-1.191,0.992,-0.923,-0.111,-0.076,40.67,-55.00,-968.00,371.00,3092.0000
78094,0.00,0.00,0.00,0,24.466,5.939,-4.244,-0.943,-0.122,-0.021,40.67,-57.00,-958.00,378.00,3092.0000
78139,0.00,0.00,0.00,0,39.832,-6.786,-0.931,-1.029,-0.019,-0.063,40.72,-47.00,-966.00,378.00,3093.0000
78170,0.00,0.00,0.00,0,38.740,-3.198,12.878,-0.969,-0.005,-0.076,40.53,-50.00,-961.00,388.00,3094.0000
78200,0.00,0.00,0.00,0,37.435,1.061,15.840,-0.960,-0.022,-0.072,40.53,-66.00,-963.00,388.00,3091.0000
78231,0.00,0.00,0.00,0,39.435,11.832,17.641,-0.988,-0.038,-0.067,40.67,-68.00,-968.00,411.00,3090.0000
78261,0.00,0.00,0.00,0,51.542,2.046,22.527,-0.951,-0.009,-0.066,40.58,-68.00,-948.00,423.00,3093.0000
78296,0.00,0.00,0.00,0,59.221,11.595,39.550,-0.888,0.017,-0.045,40.67,-102.00,-931.00,441.00,3090.0000
78327,0.00,0.00,0.00,0,56.336,-0.115,26.977,-0.955,-0.092,-0.027,40.67,-123.00,-941.00,446.00,3091.0000
78357,0.00,0.00,0.00,0,97.496,5.344,27.244,-0.957,-0.057,0.033,40.72,-126.00,-915.00,481.00,3094.0000
78388,0.00,0.00,0.00,0,80.603,-1.695,39.389,-1.069,0.051,-0.022,40.39,-126.00,-915.00,503.00,3093.0000
78418,0.00,0.00,0.00,0,61.435,-4.244,32.099,-0.935,0.009,-0.052,40.53,-160.00,-878.00,523.00,3091.0000
78453,0.00,0.00,0.00,0,55.557,-20.695,5.122,-0.927,-0.009,-0.016,40.77,-155.00,-878.00,521.00,3091.0000
78483,0.00,0.00,0.00,0,57.458,-10.397,6.840,-0.919,0.068,-0.028,40.67,-146.00,-886.00,536.00,3091.0000
78514,0.00,0.00,0.00,0,57.672,5.046,9.405,-0.900,0.025,-0.024,40.58,-153.00,-868.00,543.00,3091.0000
78544,0.00,0.00,0.00,0,58.321,8.244,12.878,-0.980,0.039,-0.151,40.72,-155.00,-873.00,566.00,3094.0000
78574,0.00,0.00,0.00,0,76.992,4.817,1.977,-0.928,0.032,-0.071,40.53,-151.00,-863.00,571.00,3094.0000
78655,0.00,0.00,0.00,0,101.672,13.901,-18.336,-0.975,-0.017,-0.022,40.67,-66.00,-845.00,682.00,3095.0000
78685,0.00,0.00,0.00,0,100.290,-12.107,-34.267,-0.980,-0.008,-0.066,40.44,-47.00,-852.00,715.00,3093.0000
78715,0.00,0.00,0.00,0,95.198,-17.885,-40.618,-0.986,-0.015,-0.142,40.53,26.00,-832.00,732.00,3093.0000
78748,0.00,0.00,0.00,0,87.992,20.298,-41.137,-0.941,-0.063,-0.155,40.58,63.00,-856.00,740.00,3095.0000
78778,0.00,0.00,0.00,0,90.267,48.176,-32.183,-0.943,-0.034,-0.174,40.53,120.00,-845.00,775.00,3094.0000
78813,0.00,0.00,0.00,0,93.626,50.573,-27.389,-0.940,-0.061,-0.134,40.67,170.00,-835.00,820.00,3093.0000
78843,0.00,0.00,0.00,0,79.504,23.359,-7.298,-0.957,-0.073,-0.200,40.39,225.00,-808.00,845.00,3093.0000
78874,0.00,0.00,0.00,0,94.107,36.351,-4.374,-0.930,-0.032,-0.198,40.67,273.00,-791.00,867.00,3094.0000
78904,0.00,0.00,0.00,0,81.885,-1.519,0.702,-1.018,-0.124,0.071,40.44,305.00,-788.00,880.00,3090.0000
78934,0.00,0.00,0.00,0,60.229,-27.443,20.412,-0.984,-0.183,-0.203,40.53,321.00,-793.00,865.00,3095.0000
78969,0.00,0.00,0.00,0,72.733,-31.664,9.931,-1.022,-0.146,0.018,40.58,328.00,-803.00,850.00,3093.0000
79000,0.00,0.00,0.00,0,62.802,-35.802,5.069,-0.966,-0.087,-0.066,40.67,350.00,-801.00,835.00,3094.0000
79030,0.00,0.00,0.00,0,62.405,-15.687,4.840,-0.977,-0.078,-0.093,40.72,371.00,-825.00,812.00,3093.0000
79060,0.00,0.00,0.00,0,64.084,-15.573,13.435,-0.914,-0.076,-0.086,40.39,388.00,-817.00,810.00,3094.0000
79090,0.00,0.00,0.00,0,67.122,-6.115,8.092,-0.974,-0.177,-0.082,40.72,393.00,-840.00,792.00,3093.0000
79126,0.00,0.00,0.00,0,64.427,-9.565,5.565,-0.915,-0.095,-0.080,40.67,417.00,-827.00,782.00,3090.0000
79166,0.00,0.00,0.00,0,71.435,-1.542,21.321,-0.873,-0.044,0.016,40.72,441.00,-835.00,772.00,3093.0000
79197,0.00,0.00,0.00,0,64.855,16.916,19.542,-0.948,-0.049,0.017,40.67,446.00,-815.00,775.00,3093.0000
79227,0.00,0.00,0.00,0,39.626,3.389,24.412,-1.039,-0.053,-0.018,40.67,438.00,-825.00,777.00,3091.0000
79257,0.00,0.00,0.00,0,50.710,1.336,15.160,-0.946,-0.094,-0.027,40.53,448.00,-820.00,782.00,3091.0000
79292,0.00,0.00,0.00,0,45.031,-14.672,18.855,-0.925,-0.052,-0.047,40.67,453.00,-813.00,787.00,3093.0000
79323,0.00,0.00,0.00,0,68.183,-19.336,46.824,-0.880,0.034,-0.015,40.72,446.00,-827.00,762.00,3093.0000
79353,0.00,0.00,0.00,0,46.702,-6.198,39.183,-1.011,-0.067,0.079,40.58,436.00,-835.00,757.00,3095.0000
79383,0.00,0.00,0.00,0,45.511,9.023,16.389,-1.008,-0.063,-0.001,40.77,427.00,-825.00,755.00,3093.0000
79413,0.00,0.00,0.00,0,48.214,8.916,-4.275,-1.132,-0.182,0.135,40.58,431.00,-822.00,757.00,3097.0000
79448,0.00,0.00,0.00,0,33.038,-8.740,-54.359,-0.980,0.046,0.043,40.44,480.00,-830.00,735.00,3096.0000
79479,0.00,0.00,0.00,0,50.313,-11.374,-36.099,-0.921,-0.014,-0.033,40.67,522.00,-832.00,732.00,3093.0000
79509,0.00,0.00,0.00,0,51.382,-5.137,-41.656,-1.012,-0.102,-0.095,40.53,568.00,-832.00,720.00,3094.0000
79539,0.00,0.00,0.00,0,66.458,2.939,-43.107,-0.984,-0.076,-0.116,40.67,607.00,-830.00,712.00,3093.0000
79569,0.00,0.00,0.00,0,82.947,13.115,-23.244,-0.906,-0.129,0.037,40.67,650.00,-808.00,702.00,3094.0000
79605,0.00,0.00,0.00,0,88.115,-11.443,-10.870,-0.899,-0.085,0.092,40.77,688.00,-808.00,690.00,3091.0000
79635,0.00,0.00,0.00,0,72.870,-13.168,-8.603,-0.998,-0.048,0.144,40.77,727.00,-808.00,667.00,3093.0000
79665,0.00,0.00,0.00,0,79.557,8.733,-22.496,-0.946,-0.135,-0.014,40.67,758.00,-801.00,655.00,3095.0000
79695,0.00,0.00,0.00,0,93.206,17.573,-20.107,-1.333,-0.176,0.025,40.77,787.00,-772.00,642.00,3093.0000
79725,0.00,0.00,0.00,0,121.160,50.466,-22.389,-0.794,-0.199,0.116,40.67,835.00,-783.00,633.00,3093.0000
79761,0.00,0.00,0.00,0,102.519,-26.481,-12.611,-0.894,-0.129,0.085,40.44,883.00,-781.00,606.00,3091.0000
79791,0.00,0.00,0.00,0,107.496,-13.519,-11.107,-0.940,-0.133,-0.017,40.72,905.00,-776.00,558.00,3087.0000
79821,0.00,0.00,0.00,0,112.481,-10.336,-13.481,-0.934,-0.121,0.031,40.72,952.00,-770.00,533.00,3095.0000
79851,0.00,0.00,0.00,0,108.771,-4.122,-16.863,-0.967,-0.146,-0.053,40.72,972.00,-767.00,498.00,3094.0000
79882,0.00,0.00,0.00,0,108.802,15.840,-7.916,-0.975,-0.141,0.094,40.67,988.00,-778.00,466.00,3095.0000
79932,0.00,0.00,0.00,0,100.198,30.237,-33.130,-0.960,-0.260,-0.070,40.53,1046.00,-760.00,421.00,3095.0000
79963,0.00,0.00,0.00,0,93.641,35.145,-31.443,-1.014,-0.119,0.181,40.53,1080.00,-737.00,411.00,3091.0000
79993,0.00,0.00,0.00,0,102.947,27.985,-38.489,-0.950,-0.262,-0.000,40.53,1118.00,-708.00,408.00,3094.0000
80023,0.00,0.00,0.00,0,123.038,24.198,-47.130,-0.926,-0.222,0.095,40.44,1150.00,-698.00,368.00,3093.0000
80054,0.00,0.00,0.00,0,121.580,14.282,-44.779,-0.919,-0.175,0.032,40.67,1176.00,-662.00,341.00,3090.0000
80089,0.00,0.00,0.00,0,116.924,6.992,-34.336,-0.950,-0.214,0.111,40.53,1233.00,-653.00,270.00,3094.0000
80119,0.00,0.00,0.00,0,134.084,9.924,-30.634,-0.934,-0.239,0.105,40.58,1256.00,-631.00,215.00,3095.0000
80150,0.00,0.00,0.00,0,136.427,8.168,-24.695,-0.925,-0.188,0.094,40.67,1280.00,-626.00,160.00,3093.0000
80190,0.00,0.00,0.00,0,131.252,26.687,-6.908,-0.939,-0.194,0.038,40.53,1280.00,-623.00,95.00,3094.0000
80220,0.00,0.00,0.00,0,130.076,15.359,6.611,-0.939,-0.262,0.161,40.72,1272.00,-617.00,57.00,3093.0000
80255,0.00,0.00,0.00,0,126.275,2.267,13.252,-0.931,-0.209,0.095,40.67,1243.00,-621.00,7.00,3093.0000
80286,0.00,0.00,0.00,0,122.504,5.969,12.664,-0.950,-0.165,0.102,40.77,1212.00,-656.00,-55.00,3095.0000
80316,0.00,0.00,0.00,0,112.618,-6.588,18.198,-0.943,-0.183,0.153,40.67,1193.00,-653.00,-95.00,3094.0000
80346,0.00,0.00,0.00,0,107.053,-15.939,16.099,-0.920,-0.192,0.217,40.86,1142.00,-658.00,-142.00,3091.0000
80376,0.00,0.00,0.00,0,106.328,-33.947,4.168,-0.963,-0.179,0.119,40.58,1136.00,-643.00,-195.00,3093.0000
80413,0.00,0.00,0.00,0,107.855,-25.076,-6.160,-0.994,-0.168,0.218,40.67,1106.00,-646.00,-262.00,3093.0000
80444,0.00,0.00,0.00,0,92.008,2.275,-9.420,-0.870,-0.129,0.067,40.72,1077.00,-648.00,-297.00,3094.0000
80474,0.00,0.00,0.00,0,73.565,24.412,-1.748,-0.909,-0.093,0.179,40.67,1058.00,-636.00,-336.00,3093.0000
80504,0.00,0.00,0.00,0,67.908,46.046,-12.725,-0.838,-0.166,0.177,40.91,1032.00,-656.00,-328.00,3097.0000
80534,0.00,0.00,0.00,0,64.084,58.992,-41.794,-0.835,-0.074,0.106,40.53,1046.00,-651.00,-315.00,3099.0000
80571,0.00,0.00,0.00,0,43.046,38.359,-15.603,-0.996,-0.109,0.282,40.53,1042.00,-662.00,-302.00,3091.0000
80602,0.00,0.00,0.00,0,47.947,31.534,-18.313,-0.905,-0.094,0.192,40.67,1037.00,-656.00,-307.00,3094.0000
80632,0.00,0.00,0.00,0,19.206,0.840,-6.824,-1.041,-0.028,0.232,40.67,1020.00,-670.00,-300.00,3094.0000
80662,0.00,0.00,0.00,0,9.427,-8.771,14.977,-0.848,-0.059,0.113,40.67,1032.00,-662.00,-323.00,3093.0000
80698,0.00,0.00,0.00,0,22.557,21.328,-7.298,-0.942,-0.252,0.155,40.77,1017.00,-670.00,-317.00,3093.0000
80728,0.00,0.00,0.00,0,38.588,25.450,-15.244,-0.970,-0.127,0.108,40.53,1013.00,-670.00,-310.00,3094.0000
80758,0.00,0.00,0.00,0,10.305,9.847,-2.137,-0.955,-0.036,0.085,40.67,1006.00,-670.00,-307.00,3093.0000
